fname,bbox_n,bbox_w,bbox_h
train-30204,34,45.86081291647518,19.776236141429226
train-30205,7,26.471043178013392,15.268984658377509
train-30206,2,141.2310562133789,6.036056518554688
train-30207,5,40.82467651367188,12.704707336425779
train-30208,9,90.38936021592882,22.170166015625
train-30209,25,72.80717163085937,12.369642333984375
train-30210,0,0.0,0.0
train-30211,8,114.86116600036621,46.87753772735596
train-30212,9,146.18272654215494,46.391887240939674
train-30213,0,0.0,0.0
train-30214,24,51.075792153676346,21.981379508972168
train-30215,2,52.18037414550781,6.188235282897949
train-30216,12,126.33332761128744,50.77777099609375
train-30217,12,81.46436945597331,35.32075309753418
train-30218,11,99.5378320867365,24.513754411177203
train-30219,21,59.405595007396876,11.98534138997396
train-30220,16,25.99918937683105,41.824946403503425
train-30221,1,209.50921630859372,10.079254150390623
train-30222,1,23.076934814453125,15.282073974609375
train-30223,7,108.08010755266459,52.41636003766741
train-30224,15,49.173184712727874,26.67289326985677
train-30225,9,32.52715004814996,13.692047119140625
train-30226,0,0.0,0.0
train-30227,11,201.59020302512428,79.70236067338423
train-30228,15,77.33687591552734,36.2475830078125
train-30229,8,85.04589366912842,21.13097381591797
train-30230,1,32.0,18.666671752929688
train-30231,23,42.98391325577445,16.41273432192595
train-30232,0,0.0,0.0
train-30233,3,203.9675750732422,80.8003921508789
train-30234,3,293.27208455403644,52.0669085184733
train-30235,22,69.96015860817649,18.071236957203254
train-30236,18,63.61484781901042,31.046721140543625
train-30237,23,53.36111516537874,27.892956775167715
train-30238,1,90.10513305664062,29.476593017578125
train-30239,0,0.0,0.0
train-30240,5,70.6228759765625,36.48367156982422
train-30241,22,28.1364144411954,12.80126883766868
train-30242,9,113.69866349962022,34.68275578816732
train-30243,1,382.22393798828125,63.16302490234375
train-30244,3,70.22220865885417,44.88888549804688
train-30245,6,31.0068883895874,14.139463742574055
train-30246,0,0.0,0.0
train-30247,0,0.0,0.0
train-30248,0,0.0,0.0
train-30249,0,0.0,0.0
train-30250,27,35.498809249312785,14.645782470703125
train-30251,0,0.0,0.0
train-30252,10,75.78317260742188,15.260421752929688
train-30253,0,0.0,0.0
train-30254,8,83.74069213867188,25.84883785247803
train-30255,10,99.7989501953125,42.55643310546875
train-30256,14,82.82342365809849,35.71290397644043
train-30257,1,13.33331298828125,16.0
train-30258,30,81.30313415527344,36.603268432617185
train-30259,9,263.0283932156033,83.55463155110677
train-30260,3,125.25649007161456,32.49834187825521
train-30261,1,138.96603393554688,113.62081146240234
train-30262,0,0.0,0.0
train-30263,5,31.136822509765626,26.94063720703125
train-30264,11,83.03150939941406,42.33911202170632
train-30265,27,108.049323965002,36.10743995949074
train-30266,82,47.65968258787946,12.328836022353752
train-30267,14,57.405885151454385,24.194090434483122
train-30268,15,45.319988505045565,14.160154215494792
train-30269,19,71.41352663542095,37.29463998894943
train-30270,1,37.066650390625,1.86663818359375
train-30271,16,68.89949417114258,23.34777641296387
train-30272,15,86.70838724772135,35.00806706746419
train-30273,17,74.20455214556526,29.98550953584559
train-30274,8,57.4316930770874,22.507784605026245
train-30275,0,0.0,0.0
train-30276,0,0.0,0.0
train-30277,48,59.029141624768585,23.780495524406433
train-30278,46,74.27936918839164,22.94307331416918
train-30279,10,96.1782241821289,55.75614929199219
train-30280,21,82.12862868536087,30.252031235467822
train-30281,3,43.111109415690095,21.777781168619796
train-30282,1,202.38296508789062,52.02978515625
train-30283,0,0.0,0.0
train-30284,2,43.21565246582031,22.196090698242188
train-30285,20,185.65899734497071,50.81867408752442
train-30286,14,84.42310769217355,23.118322099958142
train-30287,6,248.29506429036462,57.8900883992513
train-30288,11,34.75696979869496,12.221359252929688
train-30289,2,15.333358764648438,16.0
train-30290,20,84.08210983276369,32.470602416992186
train-30291,1,24.0,21.33334350585937
train-30292,3,117.51165771484376,18.99540456136068
train-30293,0,0.0,0.0
train-30294,2,25.33332824707031,19.333328247070312
train-30295,23,90.50826495626697,36.28375426582668
train-30296,20,50.7400447845459,30.34359169006348
train-30297,0,0.0,0.0
train-30298,20,111.68509101867676,52.297402572631846
train-30299,7,37.109286717006135,18.500006539481028
train-30300,34,67.18579023024616,21.963334925034466
train-30301,41,72.64094971447456,37.24756873526224
train-30302,9,30.82889811197917,18.659912109375
train-30303,8,144.8234736919403,41.0650520324707
train-30304,7,36.249308994838174,16.042537144252233
train-30305,18,180.4657046000163,81.66356658935547
train-30306,3,173.62459818522132,46.504247029622405
train-30307,33,73.34847675670277,19.59243444962935
train-30308,9,58.40381537543403,23.381937238905174
train-30309,119,40.76438942276129,15.003206397305016
train-30310,1,29.5372314453125,17.082366943359375
train-30311,2,88.66665649414062,25.333332061767575
train-30312,1,108.568359375,4.91802978515625
train-30313,0,0.0,0.0
train-30314,3,34.92532285054525,58.400731404622405
train-30315,4,139.9283676147461,77.86481475830078
train-30316,31,32.698980023784024,10.825566199518018
train-30317,1,201.33331298828125,54.66665649414063
train-30318,34,28.048214800217572,22.639967525706574
train-30319,3,9.333333333333334,29.333334604899093
train-30320,2,331.99993896484375,135.99998474121094
train-30321,4,59.33333492279053,20.0
train-30322,34,81.41176739860985,20.627450606402224
train-30323,29,89.33132349211594,20.262400857333482
train-30324,19,74.55572469610917,21.35370635986328
train-30325,8,103.54142761230469,84.95916795730591
train-30326,21,66.4762431553432,21.39656466529483
train-30327,38,72.81485005428917,23.812795137104235
train-30328,1,42.6951904296875,2.491119384765625
train-30329,3,82.66995239257812,20.257395426432293
train-30330,4,315.9288635253906,54.34017181396485
train-30331,6,58.06446329752603,28.612299601236984
train-30332,2,33.88118553161621,12.145187377929688
train-30333,12,59.015901883443206,32.051790237426765
train-30334,11,73.00444169477983,31.42464169588956
train-30335,12,32.222213745117195,15.44444020589193
train-30336,0,0.0,0.0
train-30337,19,69.62980912861072,38.049115632709714
train-30338,12,126.5555559794108,44.888893763224274
train-30339,3,98.22222137451172,29.33332824707031
train-30340,11,90.7779971036044,33.66976755315607
train-30341,18,35.57659022013346,10.797153155008953
train-30342,0,0.0,0.0
train-30343,16,83.41132354736328,54.64150381088257
train-30344,11,92.32659565318714,20.693300593983047
train-30345,7,60.93289184570313,31.08047703334264
train-30346,1,29.63018798828125,21.972335815429688
train-30347,3,155.1111043294271,57.33334350585938
train-30348,2,96.1098175048828,45.69865417480469
train-30349,15,87.55445200602213,27.155622355143233
train-30350,1,54.009765625,13.6455078125
train-30351,39,66.54349967760918,23.29235844734388
train-30352,5,91.0156478881836,36.28018569946289
train-30353,14,82.92647879464286,29.655458722795764
train-30354,0,0.0,0.0
train-30355,14,77.01303536551339,43.38432393755232
train-30356,2,63.67568969726562,71.00876998901367
train-30357,47,62.543442462353,25.36018539996857
train-30358,20,90.40619525909423,21.898833751678467
train-30359,32,68.86722338199614,25.006275534629825
train-30360,5,25.8527099609375,12.25107421875
train-30361,5,56.889460372924795,28.69691772460937
train-30362,21,98.00960359119232,36.696602957589285
train-30363,7,58.61538750784739,42.27546514783587
train-30364,13,41.384441082294174,27.577615884634167
train-30365,43,41.221975725750596,18.359897258669832
train-30366,2,236.1089172363281,45.27206039428711
train-30367,3,107.9005355834961,59.66993204752603
train-30368,92,37.08030920443328,14.991818417673526
train-30369,34,62.16982639537138,12.24810791015625
train-30370,48,65.1579972108205,25.315572420756027
train-30371,24,60.3670350710551,18.231522798538208
train-30372,8,221.86943817138672,71.1494884490967
train-30373,9,74.03124660915798,42.63730027940539
train-30374,40,55.43065710067749,18.820176076889037
train-30375,26,114.25849224970892,41.10507583618164
train-30376,1,58.66667175292969,16.0
train-30377,7,130.74736676897322,38.345486232212615
train-30378,0,0.0,0.0
train-30379,4,79.99999237060547,27.999999046325684
train-30380,4,98.09069061279295,42.505279541015625
train-30381,0,0.0,0.0
train-30382,0,0.0,0.0
train-30383,21,53.76722789946057,26.111541748046875
train-30384,0,0.0,0.0
train-30385,0,0.0,0.0
train-30386,5,30.933331871032713,17.06666679382324
train-30387,0,0.0,0.0
train-30388,0,0.0,0.0
train-30389,5,236.99550170898442,62.94124221801758
train-30390,0,0.0,0.0
train-30391,26,76.19850129347581,27.667391703679012
train-30392,13,93.43127558781549,33.58700150709886
train-30393,6,60.334829966227204,24.89811929066976
train-30394,0,0.0,0.0
train-30395,0,0.0,0.0
train-30396,38,69.78581948029368,20.25291749050743
train-30397,0,0.0,0.0
train-30398,23,93.16548571379288,27.309789408808175
train-30399,2,351.3806915283203,73.92764282226562
train-30400,6,61.52900695800781,16.86371358235677
train-30401,4,113.99999809265137,28.0
train-30402,7,38.52045604160854,45.27439880371094
train-30403,1,73.33332824707031,17.333343505859375
train-30404,0,0.0,0.0
train-30405,11,41.74595746127042,18.73905528675426
train-30406,6,28.695180257161454,19.25535074869792
train-30407,0,0.0,0.0
train-30408,6,170.20258076985678,39.24622790018717
train-30409,0,0.0,0.0
train-30410,2,44.73417663574219,7.9943695068359375
train-30411,29,83.54022690345502,37.88505580507476
train-30412,29,64.89593650554788,19.070236863761114
train-30413,5,47.21055450439453,25.53630981445313
train-30414,16,49.7082371711731,30.446618795394894
train-30415,59,85.00350603006653,43.36681288379734
train-30416,0,0.0,0.0
train-30417,19,75.892206894724,37.185731988204154
train-30418,1,54.768836975097656,51.1123046875
train-30419,16,85.88824820518494,38.201262474060066
train-30420,0,0.0,0.0
train-30421,0,0.0,0.0
train-30422,11,187.7866217873313,44.62448466907848
train-30423,19,41.400503660503176,35.699475740131575
train-30424,5,46.96495971679688,24.194119262695317
train-30425,9,66.18581220838759,23.644136640760635
train-30426,12,33.58980369567871,18.035967508951824
train-30427,1,18.823524475097656,14.039215087890625
train-30428,2,27.734092712402344,10.60500717163086
train-30429,15,86.45903727213543,31.255099995930987
train-30430,28,67.81614521571568,21.354965414319718
train-30431,3,60.00002034505209,27.555562337239586
train-30432,1,56.0,18.66666603088379
train-30433,0,0.0,0.0
train-30434,4,38.04225158691406,31.49505615234375
train-30435,0,0.0,0.0
train-30436,1,36.2400016784668,15.6533203125
train-30437,2,105.145751953125,70.39967346191406
train-30438,0,0.0,0.0
train-30439,6,59.11111005147298,18.000010172526046
train-30440,1,56.71794128417969,72.92306518554688
train-30441,30,39.79850203196208,21.63884887695313
train-30442,0,0.0,0.0
train-30443,8,75.46803474426271,25.696514129638672
train-30444,1,24.9747314453125,14.970108032226562
train-30445,2,63.2366943359375,31.52383804321289
train-30446,0,0.0,0.0
train-30447,3,83.28129069010417,37.91822814941406
train-30448,0,0.0,0.0
train-30449,3,70.2222391764323,21.33333333333333
train-30450,9,123.31708187527128,43.33810382419162
train-30451,0,0.0,0.0
train-30452,49,73.47501272084763,29.04337598839585
train-30453,0,0.0,0.0
train-30454,9,135.378902859158,45.09747314453125
train-30455,2,20.0,8.0
train-30456,12,119.51834233601886,45.192478497823075
train-30457,5,31.77545166015625,14.548208618164065
train-30458,26,49.039511240445655,26.85253693507268
train-30459,1,72.99850463867188,17.6983642578125
train-30460,15,84.85823059082031,15.071738688151042
train-30461,0,0.0,0.0
train-30462,1,50.30085754394531,13.486732482910154
train-30463,4,37.0,11.333333969116213
train-30464,0,0.0,0.0
train-30465,38,50.37503694233141,22.230625955682047
train-30466,2,74.66665649414062,27.333332061767575
train-30467,15,124.46289367675782,44.580474853515625
train-30468,6,103.66257731119794,67.68539873758952
train-30469,3,23.555552164713546,25.33333333333333
train-30470,12,100.83802223205566,33.542659441630036
train-30471,4,50.33333396911621,24.0
train-30472,0,0.0,0.0
train-30473,5,157.60000610351562,54.666665649414064
train-30474,4,53.088894844055176,34.80064344406128
train-30475,46,41.39444815594217,16.601523192032527
train-30476,0,0.0,0.0
train-30477,25,66.0537890625,24.46120574951172
train-30478,19,114.0494795347515,29.173330407393607
train-30479,20,123.6000030517578,30.866670227050786
train-30480,2,51.33331298828125,18.666671752929688
train-30481,1,29.359771728515625,12.264022827148438
train-30482,5,87.01069030761718,50.9107421875
train-30483,0,0.0,0.0
train-30484,19,77.50917133532073,33.60905737625925
train-30485,4,34.12820053100586,10.974357604980467
train-30486,0,0.0,0.0
train-30487,42,93.53833434695292,32.911596207391646
train-30488,17,122.34120873843922,41.94653589585249
train-30489,11,90.75503678755327,53.40510975230824
train-30490,1,121.05126953125,29.66796875
train-30491,14,62.68375069754465,30.11771719796317
train-30492,5,41.559010314941396,9.519255065917966
train-30493,0,0.0,0.0
train-30494,13,83.81392610990085,34.24853134155273
train-30495,68,68.59323613783893,19.017855307635134
train-30496,9,76.16054280598958,23.593815273708767
train-30497,0,0.0,0.0
train-30498,12,145.2611351013184,42.35424280166626
train-30499,0,0.0,0.0
train-30500,15,86.68928604125976,34.236403401692705
train-30501,3,51.66905721028647,15.34368133544922
train-30502,4,79.75627136230469,62.52610778808594
train-30503,29,70.1058278577081,31.663368225097656
train-30504,3,40.444437662760414,20.44444274902344
train-30505,0,0.0,0.0
train-30506,3,261.3890787760417,95.2461903889974
train-30507,61,53.14071054927639,18.22053446535204
train-30508,18,68.79469807942708,31.921025170220272
train-30509,16,138.14157056808472,37.717252492904656
train-30510,10,97.36574172973631,38.239802551269534
train-30511,12,41.79003588358561,22.532361348470047
train-30512,21,60.62860906691778,18.327926635742188
train-30513,0,0.0,0.0
train-30514,0,0.0,0.0
train-30515,0,0.0,0.0
train-30516,23,56.65393903981085,15.33287645422894
train-30517,20,50.22838401794434,25.629544520378108
train-30518,15,131.0035598754883,60.190419006347646
train-30519,3,36.00001017252604,15.111104329427086
train-30520,7,165.71428680419922,48.57143184116909
train-30521,16,93.08589136600494,43.914042115211494
train-30522,0,0.0,0.0
train-30523,7,49.018821716308594,17.293236868722097
train-30524,1,29.333335876464844,26.66668701171875
train-30525,3,22.222218831380204,23.111114501953125
train-30526,42,90.60418873741513,29.98582662854876
train-30527,6,74.44443893432617,15.111115773518883
train-30528,0,0.0,0.0
train-30529,7,131.4211687360491,25.184966496058873
train-30530,27,124.35089478669344,46.91057445384838
train-30531,11,120.84934442693537,45.87350325150923
train-30532,15,147.8196538289388,29.16638323465983
train-30533,5,181.71338806152343,72.54787292480471
train-30534,55,45.720538468794395,16.809107034856623
train-30535,1,21.33334350585937,17.333343505859375
train-30536,2,20.00000762939453,10.0
train-30537,20,88.22622051239014,31.43732147216797
train-30538,0,0.0,0.0
train-30539,0,0.0,0.0
train-30540,195,31.95225297976763,10.296261440179288
train-30541,3,44.14801025390625,14.086397806803383
train-30542,3,25.145301818847656,20.837605794270832
train-30543,3,22.66666666666667,13.777773539225258
train-30544,3,173.79995218912757,52.6602783203125
train-30545,12,91.67350133260089,35.440163612365716
train-30546,0,0.0,0.0
train-30547,8,62.358375549316406,26.777029037475586
train-30548,17,61.21326760684742,21.75718599207261
train-30549,47,55.428972690663436,25.096012785079626
train-30550,0,0.0,0.0
train-30551,0,0.0,0.0
train-30552,106,68.5859088537828,25.611662702740364
train-30553,5,32.533331298828124,38.400006103515615
train-30554,3,129.41927591959634,46.89270528157553
train-30555,5,55.32032165527344,22.80057373046875
train-30556,7,122.82933044433594,30.33233642578125
train-30557,8,84.98556137084961,6.7249298095703125
train-30558,25,83.39171203613282,31.118919525146485
train-30559,16,151.56509399414062,43.1773681640625
train-30560,18,83.91550530327692,31.57141960991753
train-30561,2,89.0567626953125,28.380126953125
train-30562,13,119.27004711444563,39.505717791043786
train-30563,0,0.0,0.0
train-30564,4,105.22619724273682,27.77985572814941
train-30565,8,101.02709579467772,26.207202911376953
train-30566,21,76.88757941836403,21.844130516052246
train-30567,38,47.1727604615061,17.927793502807614
train-30568,15,80.68668518066406,36.046630859375
train-30569,1,47.35633087158203,6.942550659179688
train-30570,18,50.35581726498074,18.680672539605037
train-30571,10,56.033333587646474,39.230906677246104
train-30572,14,49.360061781747,23.366253171648303
train-30573,10,33.363336181640626,19.35641746520996
train-30574,12,80.80574798583984,60.36086654663086
train-30575,12,52.59882291158041,18.587198893229168
train-30576,3,50.48650105794272,42.85885620117188
train-30577,6,37.76015408833822,10.589271545410156
train-30578,14,139.5088871547154,44.89895411900112
train-30579,7,36.79934692382813,14.814108712332587
train-30580,1,40.00000762939453,34.66666412353516
train-30581,7,22.15445818219866,16.658514840262278
train-30582,0,0.0,0.0
train-30583,35,79.40969630650112,30.643314034598216
train-30584,20,44.519660758972165,20.63098883628845
train-30585,47,49.77545287761282,16.331613804431672
train-30586,0,0.0,0.0
train-30587,0,0.0,0.0
train-30588,0,0.0,0.0
train-30589,0,0.0,0.0
train-30590,22,118.79934935136276,64.24173216386275
train-30591,16,36.482352256774895,12.980695962905884
train-30592,1,28.0,10.666656494140623
train-30593,16,33.894031047821045,11.380416870117188
train-30594,18,43.49872281816271,24.646656460232204
train-30595,0,0.0,0.0
train-30596,2,123.1066780090332,22.413330078125
train-30597,1,70.66668701171875,34.66668701171875
train-30598,13,81.52307275625375,22.020840718195988
train-30599,3,47.66937255859375,19.86450703938802
train-30600,4,110.83340835571288,40.572138786315925
train-30601,20,73.08218345642089,21.186248779296875
train-30602,0,0.0,0.0
train-30603,4,94.4277000427246,43.6660099029541
train-30604,1,32.1015625,9.42132568359375
train-30605,0,0.0,0.0
train-30606,1,132.492431640625,23.39389038085937
train-30607,2,238.48716735839844,7.342559814453125
train-30608,0,0.0,0.0
train-30609,35,59.81461977277483,15.553724888392857
train-30610,0,0.0,0.0
train-30611,15,45.042254638671885,16.196172587076823
train-30612,4,19.69640350341797,12.530479431152346
train-30613,0,0.0,0.0
train-30614,5,85.65611267089844,37.27944641113281
train-30615,0,0.0,0.0
train-30616,0,0.0,0.0
train-30617,23,90.767566183339,27.35411046898883
train-30618,1,58.66665649414063,50.66666793823242
train-30619,13,100.9100840641902,32.53604008601262
train-30620,21,40.67152186802456,16.557670411609465
train-30621,0,0.0,0.0
train-30622,2,33.33334350585937,21.333332061767575
train-30623,1,29.33334350585937,10.666666984558104
train-30624,7,49.165909358433325,20.086172921316965
train-30625,2,58.39999389648438,13.20001220703125
train-30626,10,47.820185852050784,35.75864486694336
train-30627,11,95.15888422185725,71.88967340642756
train-30628,0,0.0,0.0
train-30629,13,138.45051457331732,41.41604614257813
train-30630,14,44.524137769426616,20.44229916163853
train-30631,19,52.41108733729313,31.679526881167764
train-30632,18,166.82091818915472,70.7449951171875
train-30633,0,0.0,0.0
train-30634,0,0.0,0.0
train-30635,0,0.0,0.0
train-30636,0,0.0,0.0
train-30637,2,151.95470428466797,56.9263801574707
train-30638,23,38.01891741545304,8.59375928795856
train-30639,3,70.89939371744792,52.3964106241862
train-30640,0,0.0,0.0
train-30641,27,90.82430804217304,21.130461233633536
train-30642,1,85.75117492675781,21.19317626953125
train-30643,17,68.8338820513557,44.46025623994715
train-30644,0,0.0,0.0
train-30645,3,182.6666361490885,39.11111195882162
train-30646,19,59.32351403487356,22.731891832853623
train-30647,15,63.22330703735353,19.98602600097656
train-30648,0,0.0,0.0
train-30649,60,55.5451135635376,29.844838968912764
train-30650,0,0.0,0.0
train-30651,4,51.030762672424316,51.03192138671875
train-30652,16,62.806002855300896,26.068292021751407
train-30653,3,40.88888676961263,13.333343505859375
train-30654,11,52.55118907581676,26.80622031471946
train-30655,1,24.0,22.66667175292969
train-30656,40,61.0288272857666,21.198918104171753
train-30657,1,126.93243408203124,22.3778076171875
train-30658,0,0.0,0.0
train-30659,0,0.0,0.0
train-30660,6,37.800302187601716,21.953088124593094
train-30661,0,0.0,0.0
train-30662,10,54.26847686767578,27.00262298583984
train-30663,13,191.8263925405649,51.288051898662864
train-30664,7,99.07760729108541,33.838230678013396
train-30665,19,42.309206912392064,22.796056647049756
train-30666,127,32.80354549377922,10.503996571217934
train-30667,17,48.05488608865177,26.088404935948986
train-30668,0,0.0,0.0
train-30669,17,50.920872407801006,22.94897606793572
train-30670,6,322.1998723347982,58.46092987060547
train-30671,25,81.08256958007813,33.26085739135742
train-30672,16,85.63212060928346,59.414443016052246
train-30673,1,24.5296630859375,2.3013458251953125
train-30674,4,99.55213356018066,24.360265731811523
train-30675,18,94.18839603000215,44.144033220079216
train-30676,8,81.04044723510742,27.558830738067627
train-30677,0,0.0,0.0
train-30678,19,149.50325132671156,90.3826342130962
train-30679,26,59.58577904334435,13.943361025590162
train-30680,2,74.99185180664062,16.557188987731937
train-30681,8,59.33567810058594,46.58743667602539
train-30682,0,0.0,0.0
train-30683,1,49.0582275390625,12.5576171875
train-30684,4,43.59051322937012,17.57027816772461
train-30685,12,163.60434023539224,62.44601011276245
train-30686,8,100.56486129760742,35.2337063550949
train-30687,4,70.81439590454102,62.68476104736328
train-30688,6,135.82770792643228,71.91214497884114
train-30689,0,0.0,0.0
train-30690,25,125.98749389648438,49.32622314453125
train-30691,10,34.87082786560059,13.181467437744141
train-30692,20,63.235664892196645,21.69339981079101
train-30693,5,28.055763244628906,22.60102386474609
train-30694,22,71.90778051723133,23.54979515075684
train-30695,9,158.44231753879126,40.15169016520182
train-30696,0,0.0,0.0
train-30697,42,82.10515285673596,37.30318759736561
train-30698,0,0.0,0.0
train-30699,4,86.54975509643555,26.780622482299805
train-30700,8,116.13847255706787,35.188546180725105
train-30701,1,75.08245086669922,9.237869262695312
train-30702,0,0.0,0.0
train-30703,3,26.96000162760417,10.942209879557293
train-30704,0,0.0,0.0
train-30705,9,134.5291002061632,44.75388590494792
train-30706,14,29.290216173444477,12.269693647112165
train-30707,2,9.631036758422852,31.82830810546875
train-30708,15,83.60153198242188,39.74273478190104
train-30709,0,0.0,0.0
train-30710,5,75.12339782714844,22.419476318359376
train-30711,6,82.17652765909831,36.141989390055336
train-30712,16,53.80068969726562,17.911705493927006
train-30713,1,98.378173828125,51.945289611816406
train-30714,1,10.666666984558104,36.0
train-30715,17,57.627316194422114,14.662405462826
train-30716,5,151.35648498535156,61.07602729797363
train-30717,5,40.53333740234375,18.399999618530273
train-30718,4,101.5107307434082,41.185020446777344
train-30719,18,54.01031663682726,18.64484935336643
train-30720,20,44.35367164611817,62.970195579528806
train-30721,12,52.666614214579255,16.695231437683105
train-30722,1,17.59637451171875,36.43475341796875
train-30723,5,119.24556884765623,45.970814514160146
train-30724,27,55.59454840200919,25.403272840711807
train-30725,21,74.77154686337425,27.78799474807013
train-30726,30,51.343194071451826,27.433143107096356
train-30727,3,144.3665974934896,46.22593180338541
train-30728,36,81.6629671520657,30.496374871995712
train-30729,26,88.21962400583121,46.309517200176536
train-30730,3,92.80972798665363,28.33550008138021
train-30731,51,34.06320033353918,15.025832307104972
train-30732,0,0.0,0.0
train-30733,26,39.6570924612192,19.148404781634987
train-30734,5,118.87936248779295,44.37182846069336
train-30735,0,0.0,0.0
train-30736,0,0.0,0.0
train-30737,1,66.79055786132811,9.8583984375
train-30738,4,20.66666412353516,8.333333969116211
train-30739,10,67.9935905456543,18.81672592163086
train-30740,20,65.94441146850586,30.95445156097412
train-30741,2,24.66667175292969,16.666656494140625
train-30742,1,24.0,14.666667938232422
train-30743,31,53.42876840406849,22.417757957212388
train-30744,34,70.4301311268526,26.31628429188448
train-30745,2,28.400001525878906,19.4666748046875
train-30746,0,0.0,0.0
train-30747,10,77.11406326293945,23.613619995117194
train-30748,0,0.0,0.0
train-30749,0,0.0,0.0
train-30750,2,201.20211791992188,27.42231750488281
train-30751,0,0.0,0.0
train-30752,7,78.1573257446289,30.248875209263392
train-30753,0,0.0,0.0
train-30754,21,65.48214340209961,21.382009597051717
train-30755,15,67.24772440592447,18.433743286132813
train-30756,1,13.333328247070312,60.0
train-30757,16,28.783012866973877,11.801148414611815
train-30758,2,24.666656494140625,14.000015258789062
train-30759,1,115.99999237060548,14.666667938232422
train-30760,0,0.0,0.0
train-30761,10,71.89530029296877,29.17013931274414
train-30762,0,0.0,0.0
train-30763,0,0.0,0.0
train-30764,1,104.21270751953124,45.13638305664063
train-30765,2,128.9503288269043,31.147418975830078
train-30766,3,21.33333333333333,12.44444783528646
train-30767,0,0.0,0.0
train-30768,6,107.29706637064615,26.61476389567057
train-30769,1,307.5960693359375,69.87860107421875
train-30770,30,58.05373865763347,32.69593276977539
train-30771,0,0.0,0.0
train-30772,0,0.0,0.0
train-30773,0,0.0,0.0
train-30774,18,56.83979373508029,21.75772804684109
train-30775,26,52.064884479229256,16.721575810359074
train-30776,1,60.44075393676758,15.49844741821289
train-30777,5,136.49556884765624,62.457603454589844
train-30778,2,40.02493286132813,18.71956825256348
train-30779,5,51.1491226196289,21.98580322265625
train-30780,7,98.14367348807198,30.28704398018973
train-30781,19,60.89222717285156,12.930299457750822
train-30782,8,74.22521686553955,24.15097999572754
train-30783,1,139.04682922363278,54.87289428710938
train-30784,0,0.0,0.0
train-30785,21,25.35108093988328,21.97037615094866
train-30786,35,62.85165214538574,28.15064356667655
train-30787,0,0.0,0.0
train-30788,0,0.0,0.0
train-30789,28,98.70097173963276,35.99810382298061
train-30790,1,21.33331298828125,30.66668701171875
train-30791,54,50.445757618656856,22.227581271418813
train-30792,16,46.550889492034905,20.46124649047852
train-30793,0,0.0,0.0
train-30794,0,0.0,0.0
train-30795,23,41.726089187290356,12.216790572456693
train-30796,10,53.67655792236328,23.289544677734376
train-30797,14,180.0894274030413,34.133180618286126
train-30798,4,174.75267124176025,74.82064056396484
train-30799,5,44.27127075195313,15.121844482421874
train-30800,9,159.7575937906901,54.60125562879775
train-30801,0,0.0,0.0
train-30802,27,45.498445087009,22.66933865017361
train-30803,87,80.3357783788922,24.851364004200907
train-30804,3,126.98247782389325,66.43890380859375
train-30805,25,99.52870231628418,29.233725128173827
train-30806,0,0.0,0.0
train-30807,5,35.5545166015625,10.7419677734375
train-30808,4,51.448997497558594,1.8494415283203125
train-30809,13,78.03280874399039,24.228844422560467
train-30810,13,39.05752827570989,13.444533128004807
train-30811,0,0.0,0.0
train-30812,2,67.64665222167969,36.305572509765625
train-30813,0,0.0,0.0
train-30814,34,60.62330734028536,20.261851591222428
train-30815,10,36.79999885559082,12.79999942779541
train-30816,0,0.0,0.0
train-30817,8,62.68105888366699,18.65643882751465
train-30818,0,0.0,0.0
train-30819,0,0.0,0.0
train-30820,2,68.79487991333008,14.641021728515625
train-30821,24,49.873052398363754,18.946887890497845
train-30822,0,0.0,0.0
train-30823,0,0.0,0.0
train-30824,2,44.21333312988281,14.82666015625
train-30825,4,114.75209426879884,38.667747497558594
train-30826,7,37.84437343052456,24.82861001150949
train-30827,1,86.66666412353516,29.33333396911621
train-30828,2,34.000015258789055,16.666664123535153
train-30829,10,78.65275573730469,38.54808197021485
train-30830,3,25.777781168619796,17.77777608235677
train-30831,81,48.47245896892783,18.790189389829287
train-30832,0,0.0,0.0
train-30833,0,0.0,0.0
train-30834,6,175.11829121907556,42.608636220296226
train-30835,13,74.06284977839543,19.827573336087738
train-30836,6,55.19734191894531,23.80035400390625
train-30837,0,0.0,0.0
train-30838,3,254.9542948404948,113.74505360921222
train-30839,45,46.05070258246528,18.7641050974528
train-30840,1,43.36279296875,28.10687255859375
train-30841,52,54.11375185159536,19.509567664219784
train-30842,5,51.620616149902354,37.619091796875
train-30843,13,90.52406428410455,24.186335343580982
train-30844,0,0.0,0.0
train-30845,6,191.34425354003903,33.916061401367195
train-30846,3,31.91878255208333,14.26973088582357
train-30847,3,64.88887532552083,23.999999364217118
train-30848,3,119.06231180826825,55.64817301432291
train-30849,6,119.77777481079102,52.0
train-30850,2,12.0,23.33333778381348
train-30851,9,110.66667217678493,24.148146735297306
train-30852,35,74.51553126743862,21.497650364467077
train-30853,98,48.32176895530856,11.120158701526877
train-30854,6,210.66666285196942,66.00000508626303
train-30855,1,83.78047943115234,17.39801025390625
train-30856,9,58.81481340196397,19.703709072536885
train-30857,23,56.784950256347656,27.5768287492835
train-30858,6,33.55555407206217,8.00000254313151
train-30859,23,63.67862004819124,23.106677843176797
train-30860,33,55.74036476828835,19.003151402328953
train-30861,22,60.35046993602406,20.86715143377131
train-30862,35,65.9943607875279,19.099797330583844
